./20110304_10SEH9524.laz, -121.910128613461097, -121.902261616164083, 38.1452491, 38.1461617, -0.240, 16.710
./20110304_10SEH9522.laz, -121.910329213392174, -121.901766616334157, 38.1317254, 38.1453208, -1.027, 1267.930
./20110304_10SEH9521.laz, -121.910529413323388, -121.901274216503339, 38.1182035, 38.1318039, -0.984, 22.723
./20110304_10SEH9519.laz, -121.910730413254328, -121.900779616673276, 38.1046793, 38.1182869, -1.949, 1245.205
./20110304_10SEH9518.laz, -121.910931013185404, -121.900287316842423, 38.0911569, 38.1047703, -1.802, 1223.706
./20110304_10SEH9516.laz, -121.911131813116413, -121.899793917011948, 38.0776332, 38.0912536, -1.568, 1221.859
./20110304_10SEH9515.laz, -121.911332713047386, -121.899299417181851, 38.0641101, 38.0777378, -1.339, 1248.185
./20110304_10SEH9513.laz, -121.911531912978944, -121.898787217357835, 38.0505871, 38.0642201, -0.792, 1264.336
./20110304_10SEH9512.laz, -121.91173321290978, -121.898317017519389, 38.0370634, 38.0507036, -0.802, 49.352
./20110304_10SEH9510.laz, -121.911932512841304, -121.897821817689533, 38.0235402, 38.0371874, -1.535, 85.185
./20110304_10SEH9509.laz, -121.911969612828557, -121.8977177177253, 38.0206818, 38.0236705, 4.496, 1130.853
./20110304_10SEH9424.laz, -121.927240807581597, -121.910117613464877, 38.1453215, 38.1462128, -0.366, 26.630
./20110304_10SEH9422.laz, -121.927439807513224, -121.910137513458039, 38.1318067, 38.1454777, -0.874, 1104.549
./20110304_10SEH9421.laz, -121.927638007445125, -121.910331013391556, 38.1182891, 38.1319614, -1.552, 1222.475
./20110304_10SEH9419.laz, -121.927836607376889, -121.910532213322426, 38.1047724, 38.1184444, -1.861, 1238.293
./20110304_10SEH9418.laz, -121.928034107309031, -121.910732413253641, 38.0912560, 38.1049285, -1.329, 1275.409
./20110304_10SEH9416.laz, -121.928231407241242, -121.910933013184717, 38.0777396, 38.0914114, -0.508, 1250.388
./20110304_10SEH9415.laz, -121.928428407173556, -121.911134713115416, 38.0642220, 38.0778947, -0.457, 1262.089
./20110304_10SEH9413.laz, -121.928625107105972, -121.911334813046665, 38.0507057, 38.0643775, -0.406, 1256.359
./20110304_10SEH9412.laz, -121.928822607038114, -121.911535712977638, 38.0371881, 38.0508607, -0.861, 60.147
./20110304_10SEH9410.laz, -121.929020106970256, -121.91173941290765, 38.0236717, 38.0373431, -0.942, 55.684
./20110304_10SEH9409.laz, -121.929056706957681, -121.911935212840376, 38.0209524, 38.0238279, 11.016, 46.132
./20110304_10SEH9224.laz, -121.944357601700517, -121.927235107583556, 38.1454806, 38.1462609, -1.195, 27.191
./20110304_10SEH9222.laz, -121.944553601633174, -121.927245407580017, 38.1319626, 38.1456339, -1.794, 1241.849
./20110304_10SEH9221.laz, -121.944748201566313, -121.927444807511506, 38.1184466, 38.1321170, -1.884, 1188.564
./20110304_10SEH9219.laz, -121.944943301499279, -121.927641307443992, 38.1049305, 38.1185993, -1.713, 1223.694
./20110304_10SEH9218.laz, -121.945137201432658, -121.927838807376133, 38.0914141, 38.1050824, -1.409, 1257.868
./20110304_10SEH9216.laz, -121.945330701366174, -121.928036507308207, 38.0778976, 38.0915660, -0.868, 1253.310
./20110304_10SEH9215.laz, -121.945524801299484, -121.92823420724028, 38.0643795, 38.0780491, -0.536, 1256.120
./20110304_10SEH9213.laz, -121.945718901232794, -121.92843150717249, 38.0508625, 38.0645321, -0.629, 1261.339
./20110304_10SEH9212.laz, -121.945913501165933, -121.928628707104735, 38.0373449, 38.0510158, -0.480, 9.057
./20110304_10SEH9210.laz, -121.946101201101442, -121.928827607036396, 38.0238290, 38.0374981, -0.002, 1121.682
./20110304_10SEH9209.laz, -121.946141901087458, -121.929021506969775, 38.0212754, 38.0239812, 16.123, 55.249
./20110304_10SEH9124.laz, -121.961474395819437, -121.944352601702235, 38.1456345, 38.1463089, -1.025, 2.355
./20110304_10SEH9122.laz, -121.961665495753778, -121.944362401698868, 38.1321182, 38.1457854, -1.754, 1217.414
./20110304_10SEH9121.laz, -121.961857895687672, -121.944557501631834, 38.1186007, 38.1322690, -1.360, 1161.316
./20110304_10SEH9119.laz, -121.962048695622116, -121.944750201565626, 38.1050847, 38.1187514, -1.520, 1249.557
./20110304_10SEH9118.laz, -121.96224039555625, -121.944945501498523, 38.0915677, 38.1052339, -1.489, 1246.869
./20110304_10SEH9116.laz, -121.962430895490797, -121.945140101431662, 38.0780508, 38.0917187, -1.225, 1246.811
./20110304_10SEH9115.laz, -121.962622695424898, -121.945333301365281, 38.0645339, 38.0782017, -0.558, 1257.521
./20110304_10SEH9113.laz, -121.962813895359204, -121.945528401298247, 38.0510176, 38.0646840, -0.539, 1260.448
./20110304_10SEH9112.laz, -121.963003295294129, -121.945722201231661, 38.0375005, 38.0511671, -7.242, 1157.187
./20110304_10SEH9110.laz, -121.963195495228092, -121.94591540116528, 38.0239824, 38.0376506, 0.229, 154.025
./20110304_10SEH9109.laz, -121.963225895217647, -121.946109801098487, 38.0215963, 38.0241338, 17.616, 1291.796
./20110304_10SEH8924.laz, -121.978591589938219, -121.961469395821155, 38.1457877, 38.1463582, -1.014, 12.213
./20110304_10SEH8922.laz, -121.978779789873556, -121.961479295817753, 38.1322709, 38.1459360, -1.245, 1253.232
./20110304_10SEH8921.laz, -121.978968189808825, -121.961669295752472, 38.1187539, 38.1324186, -1.121, 1218.966
./20110304_10SEH8919.laz, -121.979155789744368, -121.96185999568695, 38.1052387, 38.1189016, -1.279, 1240.238
./20110304_10SEH8918.laz, -121.979344489679534, -121.962053495620466, 38.0917193, 38.1053853, -0.566, 1260.971
./20110304_10SEH8916.laz, -121.979531889615146, -121.962242595555495, 38.0782029, 38.0918677, -1.226, 1261.049
./20110304_10SEH8915.laz, -121.979719389550723, -121.962433095490042, 38.0646872, 38.0783513, -1.066, 1255.567
./20110304_10SEH8913.laz, -121.979907489486095, -121.962624195424382, 38.0511708, 38.0648335, -0.496, 1257.428
./20110304_10SEH8912.laz, -121.980094189421948, -121.962815195358758, 38.0376520, 38.0513167, -0.413, 31.263
./20110304_10SEH8910.laz, -121.980281289357663, -121.963006195293133, 38.0241356, 38.0377996, 6.300, 145.174
./20110304_10SEH8909.laz, -121.980307689348592, -121.963197395227439, 38.0219139, 38.0242828, 41.931, 164.073
./20110304_10SEH8824.laz, -121.995708184057207, -121.978586589939937, 38.1459374, 38.1464074, -0.423, 4.137
./20110304_10SEH8822.laz, -121.995893183993644, -121.978593089937704, 38.1324204, 38.1460833, -1.139, 1183.475
./20110304_10SEH8821.laz, -121.996077783930218, -121.978780989873144, 38.1189041, 38.1325670, -1.268, 1229.838
./20110304_10SEH8819.laz, -121.99626198386693, -121.978969889808241, 38.1053869, 38.1190494, -0.606, 1248.796
./20110304_10SEH8818.laz, -121.996448083802989, -121.979157789743681, 38.0918694, 38.1055323, -0.696, 1279.459
./20110304_10SEH8816.laz, -121.996631883739838, -121.979346389678881, 38.0783531, 38.0920154, -0.638, 1277.947
./20110304_10SEH8815.laz, -121.996816683676343, -121.979535289613978, 38.0648353, 38.0784988, -0.699, 1243.946
./20110304_10SEH8813.laz, -121.997001883612711, -121.979721289550071, 38.0513192, 38.0649815, -0.543, 1262.432
./20110304_10SEH8812.laz, -121.997185083549766, -121.979908889485614, 38.0378016, 38.0514649, -0.464, 1165.684
./20110304_10SEH8810.laz, -121.997370283486134, -121.980096589421123, 38.0242844, 38.0379474, 14.097, 211.573
./20110304_10SEH8809.laz, -121.997396383477167, -121.980284289356632, 38.0222317, 38.0244299, 97.552, 178.163
./20110304_10SEH8624.laz, -122.012823678176574, -121.995705584058101, 38.1460850, 38.1464566, -0.510, 12.079
./20110304_10SEH8622.laz, -122.013006078113904, -121.995709384056795, 38.1325681, 38.1462292, -0.480, 1166.525
./20110304_10SEH8621.laz, -122.013187578051543, -121.995894683993129, 38.1190511, 38.1327121, -0.500, 1244.117
./20110304_10SEH8619.laz, -122.013368777989285, -121.996080183929394, 38.1055348, 38.1191935, -0.549, 1244.958
./20110304_10SEH8618.laz, -122.013551577926478, -121.996263983866243, 38.0920166, 38.1056777, -0.520, 1248.947
./20110304_10SEH8616.laz, -122.01373277786422, -121.996450183802267, 38.0785002, 38.0921605, -0.561, 1276.965
./20110304_10SEH8615.laz, -122.013914677801722, -121.996634983738772, 38.0649839, 38.0786435, -0.633, 1245.294
./20110304_10SEH8613.laz, -122.014095177739705, -121.996819083675518, 38.0514657, 38.0651262, -0.532, 1263.654
./20110304_10SEH8612.laz, -122.014274977677928, -121.997003383612196, 38.0379480, 38.0516091, -0.197, 150.662
./20110304_10SEH8610.laz, -122.01445687761543, -121.997187883548804, 38.0244311, 38.0380914, 35.767, 236.315
./20110304_10SEH8609.laz, -122.014481377607012, -121.997371783485619, 38.0225431, 38.0245746, 68.059, 185.749
./20110304_10SEH8524.laz, -122.029935372297246, -122.012821978177158, 38.1462310, 38.1465053, -0.659, 2.161
./20110304_10SEH8522.laz, -122.030116172235125, -122.012827578175234, 38.1327135, 38.1463715, -0.949, 1275.338
./20110304_10SEH8521.laz, -122.030297572172799, -122.013007978113251, 38.1191970, 38.1328537, -0.560, 1286.168
./20110304_10SEH8519.laz, -122.030475472111675, -122.013189678050821, 38.1056783, 38.1193369, -0.590, 1236.246
./20110304_10SEH8518.laz, -122.03065547204983, -122.013371677988289, 38.0921619, 38.1058187, -0.572, 1301.028
./20110304_10SEH8516.laz, -122.030832071989153, -122.013553777925722, 38.0786444, 38.0923030, -0.600, 1255.365
./20110304_10SEH8515.laz, -122.031012371927204, -122.013734677863567, 38.0651274, 38.0787853, -0.702, 1255.914
./20110304_10SEH8513.laz, -122.031190671865943, -122.013916677801035, 38.0516104, 38.0652684, -4.723, 1265.301
./20110304_10SEH8512.laz, -122.031367571805163, -122.014098077738709, 38.0380934, 38.0517508, 0.024, 93.447
./20110304_10SEH8510.laz, -122.031546071743833, -122.014278577676691, 38.0245752, 38.0382331, 2.844, 1249.541
./20110304_10SEH8509.laz, -122.031682071697105, -122.014459777614434, 38.0142484, 38.0247169, -2.615, 135.180
./20110304_10SEH8324.laz, -122.047049966416921, -122.029941672295081, 38.1463722, 38.1465509, -0.431, 4.838
./20110304_10SEH8322.laz, -122.047230466354904, -122.029941172295253, 38.1328563, 38.1465108, -0.631, 1241.327
./20110304_10SEH8321.laz, -122.047407566294055, -122.03012087223351, 38.1193393, 38.1329932, -0.601, 1282.407
./20110304_10SEH8319.laz, -122.047583266233687, -122.030299472172146, 38.1058210, 38.1194768, -0.521, 1245.394
./20110304_10SEH8318.laz, -122.047758766173388, -122.030478772110541, 38.0923048, 38.1059598, -0.603, 1257.464
./20110304_10SEH8316.laz, -122.04793446611302, -122.030657372049177, 38.0787870, 38.0924420, -1.454, 1265.352
./20110304_10SEH8315.laz, -122.048107566053545, -122.030835171988087, 38.0652702, 38.0789247, -0.643, 1259.081
./20110304_10SEH8313.laz, -122.048284665992696, -122.031013071926964, 38.0517526, 38.0654082, -0.745, 1268.122
./20110304_10SEH8312.laz, -122.048458465932981, -122.031191571865634, 38.0382357, 38.0518912, -0.082, 226.515
./20110304_10SEH8310.laz, -122.048633865872716, -122.031371571803788, 38.0247181, 38.0383731, 0.276, 71.181
./20110304_10SEH8309.laz, -122.048807165813173, -122.031548571742974, 38.0113099, 38.0248559, 0.605, 40.025
./20110304_10SEH8307.laz, -122.04898436575229, -122.045058667101102, 37.9977936, 38.0113385, 5.660, 37.176
./20110304_10SEH8306.laz, -122.049158865692334, -122.04543476697188, 37.9842783, 37.9978216, 3.993, 40.970
./20110304_10SEH8304.laz, -122.049291165646878, -122.045817666840321, 37.9738530, 37.9843040, 0.184, 37.532
./20110304_10SEH8224.laz, -122.054467963868206, -122.047062366412661, 38.1465130, 38.1465726, -0.111, 3.848
./20110304_10SEH8222.laz, -122.064346260474167, -122.047059566413623, 38.1329968, 38.1466020, -0.782, 1232.466
./20110304_10SEH8221.laz, -122.064516260415758, -122.047233566353839, 38.1194793, 38.1331318, -0.451, 1234.573
./20110304_10SEH8219.laz, -122.064690260355974, -122.04740996629323, 38.1059615, 38.1196141, -0.562, 1239.305
./20110304_10SEH8218.laz, -122.064862760296705, -122.047585466232931, 38.0924435, 38.1060977, -0.704, 1224.895
./20110304_10SEH8216.laz, -122.065035160237471, -122.047760866172666, 38.0789271, 38.0925801, -0.664, 1228.100
./20110304_10SEH8215.laz, -122.065206960178443, -122.047936366112367, 38.0654089, 38.0790627, -0.726, 1257.531
./20110304_10SEH8213.laz, -122.065379360119209, -122.048111866052068, 38.0518924, 38.0655456, -0.748, 1257.387
./20110304_10SEH8212.laz, -122.065551460060078, -122.048287065991872, 38.0383749, 38.0520281, -0.392, 162.194
./20110304_10SEH8210.laz, -122.06572096000184, -122.048461765931847, 38.0248573, 38.0385099, -0.363, 1263.503
./20110304_10SEH8209.laz, -122.065894059942366, -122.048636265871892, 38.0113408, 38.0249935, 0.555, 1145.935
./20110304_10SEH8207.laz, -122.066065859883338, -122.048810565812005, 37.9978226, 38.0114747, -0.238, 1246.049
./20110304_10SEH8206.laz, -122.066237259824447, -122.048984865752118, 37.9843046, 37.9979578, 0.672, 1219.990
./20110304_10SEH8204.laz, -122.066361759781671, -122.049161465691441, 37.9739576, 37.9844402, -2.884, 47.543
./20110304_10SEH8022.laz, -122.081456054595492, -122.064175860532714, 38.1331330, 38.1466524, -0.452, 1239.076
./20110304_10SEH8021.laz, -122.08162885453612, -122.064350360472758, 38.1196161, 38.1332666, -0.354, 1284.665
./20110304_10SEH8019.laz, -122.081798054477986, -122.064520960414143, 38.1060984, 38.1197502, -0.523, 1351.284
./20110304_10SEH8018.laz, -122.081966854419989, -122.064692560355184, 38.0925820, 38.1062322, -0.593, 1294.992
./20110304_10SEH8016.laz, -122.082134854362266, -122.06486586029564, 38.0790638, 38.0927151, -0.744, 1246.782
./20110304_10SEH8015.laz, -122.082305054303788, -122.065037560236647, 38.0655469, 38.0791977, -0.855, 1253.373
./20110304_10SEH8013.laz, -122.082473554245894, -122.065208960177756, 38.0520293, 38.0656793, -0.748, 1259.201
./20110304_10SEH8012.laz, -122.082636554189889, -122.065380560118797, 38.0385121, 38.0521611, -0.599, 1219.968
./20110304_10SEH8010.laz, -122.082808254130896, -122.065553360059425, 38.0249947, 38.0386400, -0.931, 136.357
./20110304_10SEH8009.laz, -122.08297885407228, -122.065724060000775, 38.0114766, 38.0251273, -2.960, 114.506
./20110304_10SEH8007.laz, -122.083147354014386, -122.065896859941404, 37.9979596, 38.0116097, -1.178, 1100.180
./20110304_10SEH8006.laz, -122.080820054814012, -122.066068759882342, 37.9844414, 37.9980745, -7.448, 77.720
./20110304_10SEH8004.laz, -122.076217256395466, -122.066238959823863, 37.9745196, 37.9845192, -20.095, 61.720
./20110304_10SEH7922.laz, -122.098573048714343, -122.081294754650912, 38.1332685, 38.1467003, -0.472, 1262.850
./20110304_10SEH7921.laz, -122.09873944865717, -122.081463654592881, 38.1197504, 38.1333993, -0.495, 1302.137
./20110304_10SEH7919.laz, -122.098904848600341, -122.081631254535296, 38.1062334, 38.1198824, -0.561, 1289.951
./20110304_10SEH7918.laz, -122.099071848542962, -122.081799754477402, 38.0927163, 38.1063648, -0.516, 1289.461
./20110304_10SEH7916.laz, -122.099237048486202, -122.081968754419336, 38.0791989, 38.0928478, -1.465, 1264.350
./20110304_10SEH7915.laz, -122.099403148429133, -122.082138054361167, 38.0656819, 38.0793296, -1.325, 1248.892
./20110304_10SEH7913.laz, -122.099568048372475, -122.082307954302792, 38.0521643, 38.0658114, -0.714, 1262.159
./20110304_10SEH7912.laz, -122.099732048316127, -122.082475954245069, 38.0386571, 38.0522943, -0.666, 49.078
./20110304_10SEH7910.laz, -122.099898648258886, -122.082671754177795, 38.0251290, 38.0387768, -0.420, 205.098
./20110304_10SEH7909.laz, -122.100064048202057, -122.082812354129487, 38.0116109, 38.0252599, -5.170, 1146.078
./20110304_10SEH7907.laz, -122.100223048147427, -122.08298275407094, 37.9981711, 38.0117422, 1.450, 1303.009
./20110304_10SEH7722.laz, -122.115687342834121, -122.098411148769969, 38.1334006, 38.1467461, -0.782, 1270.502
./20110304_10SEH7721.laz, -122.115849242778495, -122.098577348712865, 38.1198840, 38.1335301, -0.261, 1347.553
./20110304_10SEH7719.laz, -122.116011742722662, -122.09874174865638, 38.1063666, 38.1200117, -0.344, 1410.557
./20110304_10SEH7718.laz, -122.116175642666349, -122.09890694859962, 38.0928490, 38.1064949, -0.181, 1333.079
./20110304_10SEH7716.laz, -122.116337942610585, -122.099073348542447, 38.0793312, 38.0929771, -2.331, 1270.709
./20110304_10SEH7715.laz, -122.116501242554477, -122.099238448485721, 38.0658136, 38.0794585, -1.425, 1266.931
./20110304_10SEH7713.laz, -122.116662742498988, -122.099405248428411, 38.0522969, 38.0659421, -0.836, 1301.061
./20110304_10SEH7712.laz, -122.116824642443362, -122.09957024837172, 38.0387786, 38.0524245, -4.976, 134.028
./20110304_10SEH7710.laz, -122.116987142387529, -122.099735348314994, 38.0252609, 38.0389063, -0.567, 223.700
./20110304_10SEH7709.laz, -122.117148042332246, -122.099901448257924, 38.0117433, 38.0253894, -6.377, 1067.568
./20110304_10SEH7707.laz, -122.117298042280709, -122.100069848200064, 37.9988643, 38.0118712, -10.769, 79.918
./20110304_10SEH7622.laz, -122.12084004106373, -122.11552884288858, 38.1335313, 38.1467595, 10.677, 446.996
./20110304_10SEH7621.laz, -122.120880941049677, -122.11568874283364, 38.1200142, 38.1335684, 61.886, 1318.425
./20110304_10SEH7619.laz, -122.120921641035693, -122.115851542777705, 38.1064966, 38.1200502, 83.574, 1338.754
./20110304_10SEH7618.laz, -122.120962141021778, -122.116014842721597, 38.0929779, 38.1065314, 45.718, 1238.629
./20110304_10SEH7616.laz, -122.121002341007966, -122.116177142665833, 38.0794609, 38.0930131, 4.460, 1262.267
./20110304_10SEH7615.laz, -122.126935038969577, -122.116340842609588, 38.0659444, 38.0794950, -0.257, 1284.168
./20110304_10SEH7613.laz, -122.127201638877978, -122.116502242554134, 38.0524264, 38.0660199, -4.878, 1284.620
./20110304_10SEH7612.laz, -122.128023938595447, -122.116665142498164, 38.0389076, 38.0525030, -4.918, 69.198
./20110304_10SEH7610.laz, -122.129479038095496, -122.116828442442056, 38.0253906, 38.0389386, -0.569, 109.910
./20110304_10SEH7609.laz, -122.124159839923095, -122.116990542386361, 38.0118729, 38.0254429, 0.982, 83.011
./20110304_10SEH7607.laz, -122.121329040895716, -122.117153042330528, 37.9995531, 38.0119022, 5.450, 106.068
./20110304_10SEH2600.laz, -122.698439642608946, -122.685559647034324, 37.9336501, 37.9426963, 0.834, 1308.932
./20110304_10SEH2500.laz, -122.704129640653946, -122.698403442621384, 37.9336841, 37.9427108, 2.116, 1436.894
./20110304_10SEH2200.laz, -122.749646725014941, -122.743837627010862, 37.9337912, 37.9361588, 38.120, 154.746
./20110304_10SEH2000.laz, -122.76671671914994, -122.749640225017174, 37.9338039, 37.9446959, -1.280, 1308.348
./20110304_10SEH1903.laz, -122.783707013312323, -122.78200421389738, 37.9609071, 37.9639862, 57.222, 134.759
./20110304_10SEH1901.laz, -122.783746113298889, -122.771930117358693, 37.9473689, 37.9609096, -1.074, 1308.202
./20110304_10SEH1900.laz, -122.783749213297824, -122.76668321916145, 37.9338392, 37.9473900, -1.550, 1265.135
./20110304_10SEH1704.laz, -122.800739107460345, -122.790759810889085, 37.9744424, 37.9840614, -1.018, 253.548
./20110304_10SEH1703.laz, -122.798165108344733, -122.783698213315347, 37.9609102, 37.9744540, -1.107, 155.193
./20110304_10SEH1701.laz, -122.788792711564952, -122.783707813312049, 37.9473908, 37.9609192, -1.640, 1312.444
./20110304_10SEH1700.laz, -122.787744511925098, -122.78374701329858, 37.9458100, 37.9473973, -1.661, 18.130
./20110304_10SEH1606.laz, -122.817788501602422, -122.807009105306065, 37.9879892, 37.9967904, -1.159, 148.571
./20110304_10SEH1604.laz, -122.817070201849219, -122.80072040746677, 37.9769973, 37.9880044, -0.918, 193.155
./20110304_10SEH1407.laz, -122.834839795743846, -122.823400399674256, 38.0015346, 38.0087058, -1.065, 126.657
./20110304_10SEH1406.laz, -122.832605096511656, -122.817769901608813, 37.9889870, 38.0015475, -1.713, 93.627
